,ecologie,economie,education,immigration,sante,securite_defense,date
2998,0,1,0,0,0,0,2022-02-17 16:29:52+00:00
2997,0,1,0,0,0,0,2022-02-17 16:32:40+00:00
2996,0,0,0,0,0,1,2022-02-17 16:38:13+00:00
2995,0,0,0,1,0,0,2022-02-17 16:43:20+00:00
2994,0,1,0,0,0,0,2022-02-17 16:44:22+00:00
2993,0,0,0,0,0,1,2022-02-17 17:20:47+00:00
2992,0,1,0,0,0,0,2022-02-17 17:27:59+00:00
2991,0,1,0,0,0,0,2022-02-17 17:43:51+00:00
2990,0,1,0,0,0,0,2022-02-17 17:52:03+00:00
2989,0,1,0,0,0,0,2022-02-17 17:54:03+00:00
2988,0,0,0,0,1,0,2022-02-17 18:06:53+00:00
2987,0,0,1,0,0,0,2022-02-17 18:37:46+00:00
2986,0,1,0,0,0,0,2022-02-17 18:40:19+00:00
2985,0,1,0,0,0,0,2022-02-17 18:43:16+00:00
2984,0,1,0,0,0,0,2022-02-17 18:45:43+00:00
2983,0,0,1,0,0,0,2022-02-17 18:50:14+00:00
2982,0,1,0,0,0,0,2022-02-17 19:02:00+00:00
2981,0,1,0,0,0,0,2022-02-17 19:31:07+00:00
2980,0,0,0,0,1,0,2022-02-17 19:40:28+00:00
2979,0,0,0,0,0,1,2022-02-17 19:49:57+00:00
2978,0,1,0,0,0,0,2022-02-17 19:57:00+00:00
2977,0,1,0,0,0,0,2022-02-17 20:54:24+00:00
2976,1,0,0,0,0,0,2022-02-17 20:56:09+00:00
2975,0,1,0,0,0,0,2022-02-17 21:01:36+00:00
2974,0,1,0,0,0,0,2022-02-17 21:03:05+00:00
2973,1,0,0,0,0,0,2022-02-17 21:08:59+00:00
2972,0,1,0,0,0,0,2022-02-17 21:23:06+00:00
2971,0,1,0,0,0,0,2022-02-17 21:27:28+00:00
2970,0,1,0,0,0,0,2022-02-17 21:45:46+00:00
2969,0,1,0,0,0,0,2022-02-17 21:49:09+00:00
2968,0,1,0,0,0,0,2022-02-17 22:03:47+00:00
2967,0,1,0,0,0,0,2022-02-17 22:16:33+00:00
2966,0,1,0,0,0,0,2022-02-17 22:19:11+00:00
2965,0,1,0,0,0,0,2022-02-17 22:38:25+00:00
2964,0,1,0,0,0,0,2022-02-17 22:44:55+00:00
2963,0,1,0,0,0,0,2022-02-17 22:45:13+00:00
2962,0,1,0,0,0,0,2022-02-17 22:48:15+00:00
2961,0,1,0,0,0,0,2022-02-17 22:48:45+00:00
2960,0,1,0,0,0,0,2022-02-17 22:49:53+00:00
2959,0,1,0,0,0,0,2022-02-17 22:57:37+00:00
2958,0,1,0,0,0,0,2022-02-18 00:47:50+00:00
2957,0,1,0,0,0,0,2022-02-18 02:02:39+00:00
2956,0,1,0,0,0,0,2022-02-18 02:06:27+00:00
2955,0,1,0,0,0,0,2022-02-18 02:21:53+00:00
2954,0,1,0,0,0,0,2022-02-18 05:36:44+00:00
2953,0,1,0,0,0,0,2022-02-18 05:42:10+00:00
2952,0,1,0,0,0,0,2022-02-18 05:48:42+00:00
2951,0,0,1,0,0,0,2022-02-18 06:10:58+00:00
2950,0,1,0,0,0,0,2022-02-18 06:30:37+00:00
2949,0,1,0,0,0,0,2022-02-18 06:39:40+00:00
2948,0,1,0,0,0,0,2022-02-18 06:49:15+00:00
2947,0,1,0,0,0,0,2022-02-18 06:52:59+00:00
2946,0,1,0,0,0,0,2022-02-18 07:01:51+00:00
2945,0,1,0,0,0,0,2022-02-18 07:02:24+00:00
2944,0,1,0,0,0,0,2022-02-18 07:11:49+00:00
2943,0,1,0,0,0,0,2022-02-18 07:12:15+00:00
2942,0,1,0,0,0,0,2022-02-18 07:17:42+00:00
2941,0,1,0,0,0,0,2022-02-18 07:23:38+00:00
2940,0,1,0,0,0,0,2022-02-18 07:26:51+00:00
2939,0,1,0,0,0,0,2022-02-18 07:30:12+00:00
2938,0,1,0,0,0,0,2022-02-18 07:40:18+00:00
2937,0,1,0,0,0,0,2022-02-18 08:06:50+00:00
2936,0,1,0,0,0,0,2022-02-18 08:15:08+00:00
2935,0,1,0,0,0,0,2022-02-18 08:36:34+00:00
2934,0,1,0,0,0,0,2022-02-18 08:41:32+00:00
2933,0,1,0,0,0,0,2022-02-18 09:10:30+00:00
2932,0,1,0,0,0,0,2022-02-18 09:32:06+00:00
2931,0,1,0,0,0,0,2022-02-18 09:54:44+00:00
2930,0,1,0,0,0,0,2022-02-18 10:05:08+00:00
2929,0,1,0,0,0,0,2022-02-18 10:17:28+00:00
2928,0,1,0,0,0,0,2022-02-18 10:20:30+00:00
2927,0,1,0,0,0,0,2022-02-18 10:20:47+00:00
2926,0,1,0,0,0,0,2022-02-18 10:28:34+00:00
2925,0,1,0,0,0,0,2022-02-18 10:53:38+00:00
2924,0,1,0,0,0,0,2022-02-18 11:16:22+00:00
2923,0,1,0,0,0,0,2022-02-18 11:23:27+00:00
2922,0,0,0,0,0,1,2022-02-18 11:46:19+00:00
2921,0,1,0,0,0,0,2022-02-18 11:49:30+00:00
2920,0,0,1,0,0,0,2022-02-18 11:59:17+00:00
2919,0,1,0,0,0,0,2022-02-18 12:50:04+00:00
2918,0,0,0,0,0,1,2022-02-18 13:17:48+00:00
2917,0,0,0,0,0,1,2022-02-18 13:20:39+00:00
2916,0,0,1,0,0,0,2022-02-18 13:28:17+00:00
2915,0,0,0,0,0,1,2022-02-18 13:37:50+00:00
2914,0,0,1,0,0,0,2022-02-18 13:40:10+00:00
2913,0,0,0,0,1,0,2022-02-18 13:51:38+00:00
2912,0,0,1,0,0,0,2022-02-18 13:51:46+00:00
2911,0,0,0,0,0,1,2022-02-18 13:54:20+00:00
2910,0,0,0,0,0,1,2022-02-18 14:02:03+00:00
2909,0,1,0,0,0,0,2022-02-18 16:13:34+00:00
2908,0,0,0,0,0,1,2022-02-18 17:15:33+00:00
2907,0,0,0,0,0,1,2022-02-18 17:15:36+00:00
2906,0,0,0,0,0,1,2022-02-18 17:22:56+00:00
2905,1,0,0,0,0,0,2022-02-18 17:58:24+00:00
2904,0,0,0,0,0,1,2022-02-18 18:02:49+00:00
2903,0,0,0,1,0,0,2022-02-18 18:16:59+00:00
2902,0,1,0,0,0,0,2022-02-18 18:40:15+00:00
2901,0,1,0,0,0,0,2022-02-18 18:49:06+00:00
2900,0,0,1,0,0,0,2022-02-18 18:56:56+00:00
2899,0,0,0,0,0,1,2022-02-18 19:11:23+00:00
2898,0,1,0,0,0,0,2022-02-18 19:18:17+00:00
2897,0,0,1,0,0,0,2022-02-18 19:26:24+00:00
2896,0,0,0,0,0,1,2022-02-18 19:28:22+00:00
2895,0,0,0,0,0,1,2022-02-18 19:57:46+00:00
2894,0,0,0,0,0,1,2022-02-18 20:04:53+00:00
2893,0,0,1,0,0,0,2022-02-18 20:46:29+00:00
2892,0,0,0,0,0,1,2022-02-18 21:08:29+00:00
2891,0,0,0,1,0,0,2022-02-18 21:27:32+00:00
2890,0,1,0,0,0,0,2022-02-18 21:34:20+00:00
2889,0,0,0,0,0,1,2022-02-18 22:01:57+00:00
2888,0,0,1,0,0,0,2022-02-18 22:40:26+00:00
2887,1,0,0,0,0,0,2022-02-18 23:08:49+00:00
2886,0,0,0,0,0,1,2022-02-18 23:28:27+00:00
2885,0,0,0,0,1,0,2022-02-19 05:43:47+00:00
2884,0,1,0,0,0,0,2022-02-19 06:49:03+00:00
2883,0,1,0,0,0,0,2022-02-19 06:58:49+00:00
2882,0,1,0,0,0,0,2022-02-19 07:14:26+00:00
2881,0,1,0,0,0,0,2022-02-19 07:25:49+00:00
2880,0,1,0,0,0,0,2022-02-19 07:38:27+00:00
2879,0,1,0,0,0,0,2022-02-19 07:40:01+00:00
2878,0,1,0,0,0,0,2022-02-19 07:55:15+00:00
2877,0,1,0,0,0,0,2022-02-19 08:36:49+00:00
2876,0,1,0,0,0,0,2022-02-19 08:38:30+00:00
2875,0,0,1,0,0,0,2022-02-19 08:49:39+00:00
2874,0,0,0,1,0,0,2022-02-19 08:55:04+00:00
2873,0,0,0,0,0,1,2022-02-19 09:11:37+00:00
2872,0,0,0,0,0,1,2022-02-19 09:12:41+00:00
2871,0,0,0,0,0,1,2022-02-19 09:20:23+00:00
2870,0,0,0,0,0,1,2022-02-19 09:34:37+00:00
2869,0,0,0,0,0,1,2022-02-19 09:37:01+00:00
2868,0,1,0,0,0,0,2022-02-19 09:54:59+00:00
2867,0,0,0,0,0,1,2022-02-19 10:04:30+00:00
2866,0,0,0,0,0,1,2022-02-19 10:06:37+00:00
2865,1,0,0,0,0,0,2022-02-19 10:18:19+00:00
2864,0,1,0,0,0,0,2022-02-19 10:42:41+00:00
2863,0,0,0,0,0,1,2022-02-19 10:46:30+00:00
2862,0,0,0,1,0,0,2022-02-19 11:33:15+00:00
2861,1,0,0,0,0,0,2022-02-19 11:35:13+00:00
2860,0,1,0,0,0,0,2022-02-19 11:46:00+00:00
2859,0,0,0,1,0,0,2022-02-19 12:07:39+00:00
2858,0,0,0,0,0,1,2022-02-19 12:14:14+00:00
2857,0,0,0,0,0,1,2022-02-19 12:14:28+00:00
2856,0,0,0,0,0,1,2022-02-19 12:29:57+00:00
2855,0,0,0,0,0,1,2022-02-19 12:43:56+00:00
2854,0,0,1,0,0,0,2022-02-19 13:30:55+00:00
2853,0,1,0,0,0,0,2022-02-19 13:34:38+00:00
2852,0,0,0,0,0,1,2022-02-19 13:43:58+00:00
2851,0,1,0,0,0,0,2022-02-19 14:28:16+00:00
2850,0,0,0,0,0,1,2022-02-19 14:29:24+00:00
2849,0,0,0,0,0,1,2022-02-19 14:33:02+00:00
2848,0,0,0,0,0,1,2022-02-19 14:45:16+00:00
2847,0,1,0,0,0,0,2022-02-19 14:55:42+00:00
2846,0,0,0,0,0,1,2022-02-19 15:22:23+00:00
2845,0,0,0,0,0,1,2022-02-19 16:29:32+00:00
2844,0,1,0,0,0,0,2022-02-19 17:01:49+00:00
2843,0,0,0,0,0,1,2022-02-19 18:35:40+00:00
2842,0,0,0,0,0,1,2022-02-19 18:44:09+00:00
2841,1,0,0,0,0,0,2022-02-19 18:44:38+00:00
2840,0,0,0,0,0,1,2022-02-19 19:33:50+00:00
2839,0,1,0,0,0,0,2022-02-19 20:36:48+00:00
2838,0,0,0,0,0,1,2022-02-19 20:38:12+00:00
2837,0,1,0,0,0,0,2022-02-19 22:24:49+00:00
2836,0,1,0,0,0,0,2022-02-19 22:28:09+00:00
2835,0,0,0,0,0,1,2022-02-19 23:10:18+00:00
2834,0,0,0,1,0,0,2022-02-19 23:51:16+00:00
2833,0,0,1,0,0,0,2022-02-20 03:08:51+00:00
2832,0,1,0,0,0,0,2022-02-20 06:48:28+00:00
2831,0,0,0,0,0,1,2022-02-20 07:58:43+00:00
2830,0,0,0,0,0,1,2022-02-20 08:24:01+00:00
2829,0,0,0,0,0,1,2022-02-20 08:57:00+00:00
2828,0,0,0,1,0,0,2022-02-20 08:59:06+00:00
2827,0,0,0,0,0,1,2022-02-20 09:18:32+00:00
2826,0,0,0,0,0,1,2022-02-20 09:29:34+00:00
2825,0,1,0,0,0,0,2022-02-20 09:58:28+00:00
2824,0,0,0,0,0,1,2022-02-20 10:12:50+00:00
2823,0,0,0,1,0,0,2022-02-20 10:32:54+00:00
2822,0,1,0,0,0,0,2022-02-20 10:40:56+00:00
2821,1,0,0,0,0,0,2022-02-20 10:53:04+00:00
2820,0,1,0,0,0,0,2022-02-20 11:42:45+00:00
2819,0,1,0,0,0,0,2022-02-20 12:09:31+00:00
2818,0,0,0,1,0,0,2022-02-20 12:59:24+00:00
2817,0,0,1,0,0,0,2022-02-20 13:02:28+00:00
2816,0,0,0,0,0,1,2022-02-20 13:32:23+00:00
2815,0,0,0,0,1,0,2022-02-20 14:33:00+00:00
2814,0,0,1,0,0,0,2022-02-20 14:59:54+00:00
2813,0,1,0,0,0,0,2022-02-20 15:49:45+00:00
2812,0,0,0,0,0,1,2022-02-20 16:24:00+00:00
2811,0,0,0,0,0,1,2022-02-20 17:07:25+00:00
2810,0,0,0,0,0,1,2022-02-20 17:08:55+00:00
2809,0,0,1,0,0,0,2022-02-20 17:24:47+00:00
2808,0,0,0,0,0,1,2022-02-20 17:26:03+00:00
2807,1,0,0,0,0,0,2022-02-20 17:31:50+00:00
2806,1,0,0,0,0,0,2022-02-20 17:33:32+00:00
2805,0,0,1,0,0,0,2022-02-20 17:39:51+00:00
2804,0,0,1,0,0,0,2022-02-20 17:54:24+00:00
2803,0,0,1,0,0,0,2022-02-20 17:54:31+00:00
2802,0,1,0,0,0,0,2022-02-20 17:57:00+00:00
2801,0,0,0,1,0,0,2022-02-20 17:59:53+00:00
2800,0,0,0,0,0,1,2022-02-20 18:00:58+00:00
2799,0,1,0,0,0,0,2022-02-20 18:04:24+00:00
2798,0,0,0,0,0,1,2022-02-20 18:04:52+00:00
2797,0,0,1,0,0,0,2022-02-20 18:05:52+00:00
2796,0,1,0,0,0,0,2022-02-20 18:05:54+00:00
2795,0,1,0,0,0,0,2022-02-20 18:09:18+00:00
2794,0,0,1,0,0,0,2022-02-20 18:17:19+00:00
2793,0,0,0,1,0,0,2022-02-20 18:18:30+00:00
2792,0,0,0,1,0,0,2022-02-20 18:22:16+00:00
2791,0,0,0,0,0,1,2022-02-20 18:22:40+00:00
2790,0,0,0,0,0,1,2022-02-20 18:26:17+00:00
2789,0,0,1,0,0,0,2022-02-20 18:27:23+00:00
2788,0,1,0,0,0,0,2022-02-20 18:34:55+00:00
2787,0,1,0,0,0,0,2022-02-20 18:35:23+00:00
2786,0,1,0,0,0,0,2022-02-20 18:39:28+00:00
2785,1,0,0,0,0,0,2022-02-20 18:41:59+00:00
2784,0,0,1,0,0,0,2022-02-20 18:43:04+00:00
2783,0,0,0,0,0,1,2022-02-20 18:43:41+00:00
2782,0,0,1,0,0,0,2022-02-20 18:45:52+00:00
2781,0,0,1,0,0,0,2022-02-20 18:47:34+00:00
2780,0,0,0,0,0,1,2022-02-20 18:50:28+00:00
2779,0,0,0,0,0,1,2022-02-20 18:53:10+00:00
2778,0,1,0,0,0,0,2022-02-20 19:00:10+00:00
2777,0,1,0,0,0,0,2022-02-20 19:00:29+00:00
2776,0,1,0,0,0,0,2022-02-20 19:01:05+00:00
2775,0,0,0,0,1,0,2022-02-20 19:01:45+00:00
2774,0,0,0,0,0,1,2022-02-20 19:03:41+00:00
2773,0,1,0,0,0,0,2022-02-20 19:08:05+00:00
2771,1,0,0,0,0,0,2022-02-20 19:11:42+00:00
2772,1,0,0,0,0,0,2022-02-20 19:11:42+00:00
2770,0,0,1,0,0,0,2022-02-20 19:19:59+00:00
2769,0,0,0,1,0,0,2022-02-20 19:20:52+00:00
2768,0,0,0,0,0,1,2022-02-20 19:21:21+00:00
2767,0,0,0,1,0,0,2022-02-20 19:22:15+00:00
2766,1,0,0,0,0,0,2022-02-20 19:23:16+00:00
2765,1,0,0,0,0,0,2022-02-20 19:30:49+00:00
2764,0,0,0,0,0,1,2022-02-20 19:31:33+00:00
2763,0,1,0,0,0,0,2022-02-20 19:34:14+00:00
2762,0,0,0,0,0,1,2022-02-20 19:35:17+00:00
2761,0,0,0,0,0,1,2022-02-20 19:35:24+00:00
2760,0,0,0,1,0,0,2022-02-20 19:41:22+00:00
2759,0,1,0,0,0,0,2022-02-20 19:46:16+00:00
2758,0,0,0,0,0,1,2022-02-20 19:49:12+00:00
2757,0,1,0,0,0,0,2022-02-20 19:50:35+00:00
2756,0,1,0,0,0,0,2022-02-20 19:51:00+00:00
2755,0,0,1,0,0,0,2022-02-20 19:51:40+00:00
2754,0,1,0,0,0,0,2022-02-20 19:53:46+00:00
2753,1,0,0,0,0,0,2022-02-20 19:58:16+00:00
2752,0,1,0,0,0,0,2022-02-20 20:00:04+00:00
2751,0,0,1,0,0,0,2022-02-20 20:11:47+00:00
2750,0,1,0,0,0,0,2022-02-20 20:11:48+00:00
2749,0,1,0,0,0,0,2022-02-20 20:12:38+00:00
2748,1,0,0,0,0,0,2022-02-20 20:24:00+00:00
2747,0,1,0,0,0,0,2022-02-20 20:26:32+00:00
2746,0,0,1,0,0,0,2022-02-20 20:27:23+00:00
2745,0,1,0,0,0,0,2022-02-20 20:28:24+00:00
2744,0,0,1,0,0,0,2022-02-20 20:33:44+00:00
2743,0,1,0,0,0,0,2022-02-20 20:33:59+00:00
2742,0,1,0,0,0,0,2022-02-20 20:44:30+00:00
2741,0,0,1,0,0,0,2022-02-20 20:50:20+00:00
2740,0,0,0,0,0,1,2022-02-20 20:52:01+00:00
2739,0,1,0,0,0,0,2022-02-20 21:05:36+00:00
2738,0,1,0,0,0,0,2022-02-20 21:06:17+00:00
2737,0,0,1,0,0,0,2022-02-20 21:07:41+00:00
2736,0,0,0,0,0,1,2022-02-20 21:11:35+00:00
2735,0,0,1,0,0,0,2022-02-20 21:13:08+00:00
2734,0,1,0,0,0,0,2022-02-20 21:20:49+00:00
2733,0,0,1,0,0,0,2022-02-20 21:21:10+00:00
2732,0,0,1,0,0,0,2022-02-20 21:24:00+00:00
2731,0,0,0,0,1,0,2022-02-20 21:24:51+00:00
2730,0,1,0,0,0,0,2022-02-20 21:25:05+00:00
2729,0,1,0,0,0,0,2022-02-20 21:28:11+00:00
2728,0,0,1,0,0,0,2022-02-20 21:28:15+00:00
2727,0,0,1,0,0,0,2022-02-20 21:32:27+00:00
2726,0,1,0,0,0,0,2022-02-20 21:40:59+00:00
2725,0,0,0,0,1,0,2022-02-20 21:41:42+00:00
2724,1,0,0,0,0,0,2022-02-20 21:42:49+00:00
2723,0,1,0,0,0,0,2022-02-20 21:44:02+00:00
2722,0,0,0,0,0,1,2022-02-20 21:44:28+00:00
2721,0,0,1,0,0,0,2022-02-20 21:44:57+00:00
2720,0,0,1,0,0,0,2022-02-20 21:50:57+00:00
2719,1,0,0,0,0,0,2022-02-20 21:55:16+00:00
2718,0,0,0,0,1,0,2022-02-20 22:02:06+00:00
2717,0,0,0,0,0,1,2022-02-20 22:22:10+00:00
2716,0,0,0,0,0,1,2022-02-20 22:32:46+00:00
2715,0,0,0,0,0,1,2022-02-20 22:33:32+00:00
2714,0,0,1,0,0,0,2022-02-20 22:45:21+00:00
2713,1,0,0,0,0,0,2022-02-20 22:47:58+00:00
2712,0,1,0,0,0,0,2022-02-20 22:48:44+00:00
2711,0,0,0,0,1,0,2022-02-20 22:56:26+00:00
2710,0,0,1,0,0,0,2022-02-20 22:56:44+00:00
2709,0,0,0,0,0,1,2022-02-20 22:57:51+00:00
2708,0,0,1,0,0,0,2022-02-20 22:59:39+00:00
2707,0,1,0,0,0,0,2022-02-20 23:15:04+00:00
2706,1,0,0,0,0,0,2022-02-20 23:17:03+00:00
2705,0,0,0,0,0,1,2022-02-20 23:20:18+00:00
2704,0,0,0,0,0,1,2022-02-20 23:30:44+00:00
2703,0,1,0,0,0,0,2022-02-20 23:32:12+00:00
2702,0,0,0,1,0,0,2022-02-20 23:35:56+00:00
2701,0,0,0,0,1,0,2022-02-20 23:45:23+00:00
2700,0,0,0,0,0,1,2022-02-20 23:46:32+00:00
2699,0,0,1,0,0,0,2022-02-20 23:48:00+00:00
2698,0,0,0,0,1,0,2022-02-20 23:59:42+00:00
2697,0,0,0,0,0,1,2022-02-21 01:48:07+00:00
2696,0,0,0,0,0,1,2022-02-21 01:56:26+00:00
2695,0,0,0,0,0,1,2022-02-21 02:12:18+00:00
2694,0,0,1,0,0,0,2022-02-21 02:51:38+00:00
2693,1,0,0,0,0,0,2022-02-21 03:48:55+00:00
2692,0,0,0,0,0,1,2022-02-21 04:10:32+00:00
2691,0,1,0,0,0,0,2022-02-21 05:07:22+00:00
2690,0,0,1,0,0,0,2022-02-21 05:08:18+00:00
2689,0,0,0,0,0,1,2022-02-21 05:33:50+00:00
2688,0,1,0,0,0,0,2022-02-21 05:38:23+00:00
2687,0,0,1,0,0,0,2022-02-21 05:44:57+00:00
2686,0,0,1,0,0,0,2022-02-21 05:57:04+00:00
2685,1,0,0,0,0,0,2022-02-21 06:00:49+00:00
2684,0,0,1,0,0,0,2022-02-21 06:06:54+00:00
2683,0,0,0,0,0,1,2022-02-21 06:07:54+00:00
2682,0,0,1,0,0,0,2022-02-21 06:11:27+00:00
2681,0,0,1,0,0,0,2022-02-21 06:16:34+00:00
2680,0,0,1,0,0,0,2022-02-21 06:28:24+00:00
2679,1,0,0,0,0,0,2022-02-21 06:33:50+00:00
2678,0,1,0,0,0,0,2022-02-21 06:40:08+00:00
2677,1,0,0,0,0,0,2022-02-21 06:48:43+00:00
2676,0,0,0,1,0,0,2022-02-21 06:57:04+00:00
2675,0,1,0,0,0,0,2022-02-21 06:58:43+00:00
2674,0,0,0,0,0,1,2022-02-21 06:59:30+00:00
2673,0,0,1,0,0,0,2022-02-21 07:00:28+00:00
2672,0,0,0,0,0,1,2022-02-21 07:04:16+00:00
2671,0,0,0,0,0,1,2022-02-21 07:06:08+00:00
2670,0,0,1,0,0,0,2022-02-21 07:07:00+00:00
2669,0,0,0,0,0,1,2022-02-21 07:08:41+00:00
2668,0,1,0,0,0,0,2022-02-21 07:10:59+00:00
2667,0,1,0,0,0,0,2022-02-21 07:16:28+00:00
2666,0,0,1,0,0,0,2022-02-21 07:28:27+00:00
2665,1,0,0,0,0,0,2022-02-21 07:29:13+00:00
2664,1,0,0,0,0,0,2022-02-21 07:31:07+00:00
2663,0,0,0,0,0,1,2022-02-21 07:32:08+00:00
2662,0,0,1,0,0,0,2022-02-21 07:32:33+00:00
2661,0,0,0,0,0,1,2022-02-21 07:33:21+00:00
2660,0,0,0,0,0,1,2022-02-21 07:37:43+00:00
2659,0,0,0,0,0,1,2022-02-21 07:38:13+00:00
2658,0,0,1,0,0,0,2022-02-21 07:38:20+00:00
2657,1,0,0,0,0,0,2022-02-21 07:42:06+00:00
2656,0,0,1,0,0,0,2022-02-21 07:46:39+00:00
2655,1,0,0,0,0,0,2022-02-21 07:49:45+00:00
2654,1,0,0,0,0,0,2022-02-21 07:49:52+00:00
2653,0,0,1,0,0,0,2022-02-21 07:50:24+00:00
2652,0,0,0,0,0,1,2022-02-21 07:50:28+00:00
2651,0,1,0,0,0,0,2022-02-21 07:53:05+00:00
2650,0,1,0,0,0,0,2022-02-21 07:53:54+00:00
2649,0,0,0,0,1,0,2022-02-21 07:54:44+00:00
2648,0,0,1,0,0,0,2022-02-21 07:54:59+00:00
2647,0,0,1,0,0,0,2022-02-21 07:58:00+00:00
2646,0,1,0,0,0,0,2022-02-21 07:58:22+00:00
2645,0,0,0,1,0,0,2022-02-21 07:59:24+00:00
2644,1,0,0,0,0,0,2022-02-21 07:59:52+00:00
2643,0,0,1,0,0,0,2022-02-21 08:00:37+00:00
2642,0,0,0,0,0,1,2022-02-21 08:01:28+00:00
2641,0,0,0,0,0,1,2022-02-21 08:06:26+00:00
2640,0,0,1,0,0,0,2022-02-21 08:07:57+00:00
2639,0,0,1,0,0,0,2022-02-21 08:10:24+00:00
2638,0,0,0,0,0,1,2022-02-21 08:10:50+00:00
2637,0,1,0,0,0,0,2022-02-21 08:15:43+00:00
2636,1,0,0,0,0,0,2022-02-21 08:18:51+00:00
2635,0,0,1,0,0,0,2022-02-21 08:19:12+00:00
2634,0,0,1,0,0,0,2022-02-21 08:21:17+00:00
2633,0,0,0,0,1,0,2022-02-21 08:32:05+00:00
2632,0,0,0,0,1,0,2022-02-21 08:37:56+00:00
2631,0,1,0,0,0,0,2022-02-21 08:39:26+00:00
2630,0,0,1,0,0,0,2022-02-21 08:42:12+00:00
2629,1,0,0,0,0,0,2022-02-21 08:45:21+00:00
2628,0,0,1,0,0,0,2022-02-21 08:47:17+00:00
2627,1,0,0,0,0,0,2022-02-21 08:48:52+00:00
2626,0,0,1,0,0,0,2022-02-21 08:49:04+00:00
2625,1,0,0,0,0,0,2022-02-21 08:49:39+00:00
2624,0,0,0,0,0,1,2022-02-21 08:50:10+00:00
2623,0,1,0,0,0,0,2022-02-21 08:53:32+00:00
2622,0,0,0,0,0,1,2022-02-21 08:53:44+00:00
2621,0,0,0,0,0,1,2022-02-21 08:59:07+00:00
2620,0,1,0,0,0,0,2022-02-21 09:09:01+00:00
2619,0,0,0,1,0,0,2022-02-21 09:19:53+00:00
2618,0,0,0,0,0,1,2022-02-21 09:22:52+00:00
2617,1,0,0,0,0,0,2022-02-21 09:26:25+00:00
2616,0,0,0,0,0,1,2022-02-21 09:26:57+00:00
2615,0,0,0,0,0,1,2022-02-21 09:30:11+00:00
2614,0,0,0,0,0,1,2022-02-21 09:31:05+00:00
2613,0,0,0,1,0,0,2022-02-21 09:31:24+00:00
2612,0,0,0,0,0,1,2022-02-21 09:35:11+00:00
2611,0,0,0,0,0,1,2022-02-21 09:36:08+00:00
2610,0,0,1,0,0,0,2022-02-21 09:38:25+00:00
2609,0,0,0,1,0,0,2022-02-21 09:40:48+00:00
2608,0,1,0,0,0,0,2022-02-21 09:41:15+00:00
2607,0,0,1,0,0,0,2022-02-21 09:41:54+00:00
2606,0,0,0,0,0,1,2022-02-21 09:42:11+00:00
2605,0,1,0,0,0,0,2022-02-21 09:44:59+00:00
2604,0,0,0,0,0,1,2022-02-21 09:45:26+00:00
2603,0,1,0,0,0,0,2022-02-21 09:48:07+00:00
2602,0,0,1,0,0,0,2022-02-21 09:48:57+00:00
2601,0,1,0,0,0,0,2022-02-21 09:49:15+00:00
2600,0,0,0,0,0,1,2022-02-21 09:52:38+00:00
2599,0,1,0,0,0,0,2022-02-21 09:52:46+00:00
2598,0,0,0,0,0,1,2022-02-21 09:53:29+00:00
2597,0,0,0,0,0,1,2022-02-21 09:58:19+00:00
2596,0,0,0,0,0,1,2022-02-21 10:01:14+00:00
2595,0,1,0,0,0,0,2022-02-21 10:06:12+00:00
2594,0,0,0,0,0,1,2022-02-21 10:08:30+00:00
2593,0,0,1,0,0,0,2022-02-21 10:08:34+00:00
2592,1,0,0,0,0,0,2022-02-21 10:09:08+00:00
2591,0,0,0,0,0,1,2022-02-21 10:14:51+00:00
2590,0,0,1,0,0,0,2022-02-21 10:17:54+00:00
2589,0,1,0,0,0,0,2022-02-21 10:19:35+00:00
2588,1,0,0,0,0,0,2022-02-21 10:21:56+00:00
2587,0,1,0,0,0,0,2022-02-21 10:22:53+00:00
2586,0,0,0,0,1,0,2022-02-21 10:24:45+00:00
2585,0,0,1,0,0,0,2022-02-21 10:25:39+00:00
2584,0,0,0,1,0,0,2022-02-21 10:25:54+00:00
2583,0,0,0,0,0,1,2022-02-21 10:27:04+00:00
2582,0,1,0,0,0,0,2022-02-21 10:28:03+00:00
2581,0,0,1,0,0,0,2022-02-21 10:28:24+00:00
2580,0,0,1,0,0,0,2022-02-21 10:32:03+00:00
2579,0,0,0,0,0,1,2022-02-21 10:32:50+00:00
2578,0,0,0,0,0,1,2022-02-21 10:38:23+00:00
2577,1,0,0,0,0,0,2022-02-21 10:42:30+00:00
2576,1,0,0,0,0,0,2022-02-21 10:45:22+00:00
2575,0,1,0,0,0,0,2022-02-21 10:45:44+00:00
2574,1,0,0,0,0,0,2022-02-21 10:49:59+00:00
2573,0,0,0,0,0,1,2022-02-21 10:51:08+00:00
2572,0,0,0,0,0,1,2022-02-21 10:52:48+00:00
2571,0,0,0,0,0,1,2022-02-21 10:53:33+00:00
2570,1,0,0,0,0,0,2022-02-21 10:55:48+00:00
2569,0,0,0,0,0,1,2022-02-21 10:57:40+00:00
2568,0,0,1,0,0,0,2022-02-21 11:00:10+00:00
2567,1,0,0,0,0,0,2022-02-21 11:01:01+00:00
2566,0,0,1,0,0,0,2022-02-21 11:01:34+00:00
2565,0,0,0,0,0,1,2022-02-21 11:02:04+00:00
2564,0,0,1,0,0,0,2022-02-21 11:03:40+00:00
2563,0,0,0,0,0,1,2022-02-21 11:04:28+00:00
